track_id,condition,frame,time_min,x_um,y_um
C1659,control,13,13,90.56243040078554,68.45537623769182
C1659,control,14,14,89.05448155800684,65.98307784967136
C1659,control,15,15,90.27221867396128,64.27035209073509
C1659,control,16,16,93.28791147826615,66.11821220033886
C1659,control,17,17,92.43542771581278,64.39363760055339
C1659,control,18,18,87.75467900991542,64.75113512460769
C1659,control,19,19,90.31282470164847,67.29741480219369
C1659,control,20,20,93.40521589821002,70.69208426048336
C1659,control,21,21,98.21068234370686,72.27000242272048
C1659,control,22,22,99.03206856856247,70.90495769394654
C1659,control,23,23,98.70889133015264,64.88169579683226
C1659,control,24,24,98.2523752956775,63.91925329210804
C1659,control,25,25,96.77340918317608,57.87644184233469
C1659,control,26,26,96.27977860551657,51.24093126782644
C1659,control,27,27,99.17275425563567,52.75381668398479
C1659,control,28,28,99.99958831880451,50.78942613097828
C1659,control,29,29,99.28833081971054,51.430200222869345
C1660,control,0,0,12.497449760971246,46.614173561754946
C1660,control,1,1,11.549979424532658,47.68452792776222
C1660,control,2,2,10.561067324280149,51.28546280837787
C1660,control,3,3,13.167071073786623,51.344925244752
C1660,control,4,4,16.844406983733972,46.858008438806266
C1660,control,5,5,22.837928415488296,49.60408665820694
C1660,control,6,6,28.74220155790478,50.358204590371436
C1660,control,7,7,28.77451614509193,51.765727368813494
C1660,control,8,8,28.788281735440176,54.445576871248676
C1660,control,9,9,26.16699938264425,54.419105293443096
C1660,control,10,10,27.4551131359977,52.395732119379076
C1660,control,11,11,20.979231517457,55.29259755660706
C1660,control,12,12,19.646491234078315,59.125057547042594
C1660,control,13,13,17.542604125620763,63.92509051300221
C1660,control,14,14,16.29177623983739,63.8075499492269
C1660,control,15,15,13.162400349684589,63.94594973704815
C1660,control,16,16,16.771454473167825,62.399989342415495
C1660,control,17,17,22.119039514410638,64.21872964483761
C1660,control,18,18,22.36285706623214,67.249261831216
C1660,control,19,19,19.920143616257374,70.0175407037745
C1660,control,20,20,17.25620069009179,76.13783649517444
C1660,control,21,21,15.91955773844229,77.90682398893752
C1660,control,22,22,15.545395971468665,80.27885558464298
C1660,control,23,23,12.062787122195292,77.83738598872405
C1660,control,24,24,11.407128417169357,81.44307781038235
C1660,control,25,25,12.310349342340439,84.35787104107699
C1660,control,26,26,17.378883944373783,86.38916966828022
C1660,control,27,27,18.79925098107837,83.11984576609176
C1660,control,28,28,18.116734743757416,82.60571247024542
C1660,control,29,29,19.454232013445097,81.52224138135452
C1661,control,0,0,190.09629069649912,163.71672671245864
C1661,control,1,1,194.01138038798797,161.85462747148648
C1661,control,2,2,199.4516099099457,159.7966524409163
C1661,control,3,3,199.25262503879503,156.98236844588325
C1661,control,4,4,197.43365163403428,157.26092967305456
C1661,control,5,5,198.70656988787474,156.97763006381942
C1661,control,6,6,198.6278911542444,157.52675789750117
C1661,control,7,7,196.53893502241655,157.6963388149215
C1661,control,8,8,191.24232704427718,155.1321133559665
C1661,control,9,9,194.5152666364965,159.63648977450237
C1661,control,10,10,197.73230657178064,156.6088264376625
C1661,control,11,11,195.61381438459367,155.31515240269752
C1661,control,12,12,192.33224724467672,152.03139501738625
C1661,control,13,13,191.00273288592936,149.94631346637962
C1661,control,14,14,190.81349231725233,149.48777235654845
C1661,control,15,15,191.85285641278668,148.17612190441957
C1661,control,16,16,192.2733663597838,147.69864629572285
C1661,control,17,17,189.99366737659903,147.63491009219047
C1661,control,18,18,196.8188830317346,148.0723458627972
C1661,control,19,19,199.14944979973316,148.99376179297133
C1661,control,20,20,196.53119432683653,154.2698310797362
C1661,control,21,21,195.9791020929574,156.7167614275672
C1661,control,22,22,197.4936103110919,154.63091543209507
C1661,control,23,23,197.84796185224945,162.38738448332631
C1661,control,24,24,195.32921561201954,161.87731749693975
C1661,control,25,25,198.4531312247611,158.933563776765
C1661,control,26,26,199.52087486548604,154.43696433118708
C1661,control,27,27,198.24280187643996,157.34699438601106
C1661,control,28,28,196.80282891278753,157.62828123710244
C1661,control,29,29,194.45090663270008,154.26190762383044
C1662,control,0,0,9.55975307125918,60.90974892622183
C1662,control,1,1,7.070524815293436,57.04703447745151
C1662,control,2,2,5.506706070916169,60.005977798860826
C1662,control,3,3,10.15723673016586,58.18302551419945
C1662,control,4,4,10.094141426305905,57.44448827200577
C1662,control,5,5,5.589380470035086,58.4152568806951
C1662,control,6,6,3.931809558076819,58.44837324742239
C1662,control,7,7,1.7211224704969301,54.390728766103685
C1662,control,8,8,1.185654062411004,53.81424505846389
C1662,control,9,9,3.381858450169287,55.932148720416414
C1662,control,10,10,5.406621987715425,49.938833957302
C1662,control,11,11,4.32753221330719,49.662533163258395
C1662,control,12,12,5.482686090949916,52.80967371555782
C1662,control,13,13,2.290631910718889,62.25035681279702
C1662,control,14,14,4.824284511456549,63.17105188316378
C1662,control,15,15,2.2993550617980416,59.24679237794608
C1662,control,16,16,1.6814223767069212,60.36603810345437
C1662,control,17,17,0.49194466122468583,55.63577438700804
C1662,control,18,18,2.4178651394979624,55.18581067364617
C1662,control,19,19,0.0025407296788455547,54.07510207920437
C1662,control,20,20,5.272889967068409,57.576186535416426
C1662,control,21,21,2.091792424616992,57.63696941398189
C1662,control,22,22,0.3311573370297318,51.77669853187727
C1662,control,23,23,2.931310806660259,52.778101957802136
C1662,control,24,24,2.1450244659767463,56.90321374803175
C1662,control,25,25,1.3494207180897604,54.173369123513694
C1662,control,26,26,4.314952134076543,51.18348536003215
C1662,control,27,27,0.9003079259005915,53.55054923574721
C1662,control,28,28,3.580771587882522,54.21602734296066
C1662,control,29,29,0.3369075445807539,54.17496832765348
C1663,control,0,0,41.434429959949966,104.42723774137039
C1663,control,1,1,38.39080703023692,104.46579991290298
C1663,control,2,2,38.128278621091894,104.25603917785914
C1663,control,3,3,36.42340353393628,100.92350517619428
C1663,control,4,4,33.95862527406551,97.2150505889251
C1663,control,5,5,33.985425851942054,96.98593738249821
C1663,control,6,6,34.775994853590554,95.3068992885462
C1663,control,7,7,39.59583793837502,94.3156692794282
C1663,control,8,8,43.74146880033701,86.19310435077774
C1663,control,9,9,42.368531092103645,89.64420701128348
C1663,control,10,10,44.97532563676208,82.60088863240868
C1663,control,11,11,41.56761211236641,83.50473568443826
C1663,control,12,12,40.95981636632229,84.15146397012983
C1663,control,13,13,39.05460089601882,82.9262526218428
C1663,control,14,14,37.41317789623844,81.52491479961628
C1663,control,15,15,34.97976411422612,85.75650381078512
C1663,control,16,16,36.08196310772361,85.24669598350977
C1663,control,17,17,31.712177498282937,89.26516434197167
C1663,control,18,18,30.280281797865854,89.9914543256665
C1663,control,19,19,30.027531026346658,87.46481025582044
C1663,control,20,20,29.222672458460437,91.85934769969695
C1663,control,21,21,31.42474019184661,92.6553786307038
C1663,control,22,22,26.98981951073037,86.91241717435537
C1663,control,23,23,25.709113116723742,87.20490887161048
C1663,control,24,24,23.94587887020879,86.77762001939892
C1663,control,25,25,24.263316745986486,87.7606065785788
C1663,control,26,26,19.731940944519046,91.54708547157432
C1663,control,27,27,20.98670301244154,88.59049972549933
C1663,control,28,28,18.169695574855325,88.18737154093039
C1663,control,29,29,17.306214216424337,92.36165278244826
C1664,control,0,0,19.74726650385272,47.67079003688397
C1664,control,1,1,20.2099249919249,44.647209581117636
C1664,control,2,2,25.8081478520295,47.17675626464445
C1664,control,3,3,23.590761970207538,46.314212865425695
C1664,control,4,4,24.82403802104434,47.56876702629907
C1664,control,5,5,19.402307784090922,44.86080050306343
C1664,control,6,6,16.37718388010025,45.544992243980566
C1664,control,7,7,19.64276898822863,46.185925267281505
C1664,control,8,8,18.666226344499954,44.046013291742234
C1664,control,9,9,20.2339862870015,45.83526033883482
C1664,control,10,10,19.555488360583674,40.895002979287554
C1664,control,11,11,22.95515065974176,40.35423297603034
C1664,control,12,12,27.353206081877243,36.257259307783926
C1664,control,13,13,23.153244902911823,34.90181250564499
C1664,control,14,14,22.1209450438349,33.96026603905917
C1664,control,15,15,23.319281935663415,29.532761425190316
C1664,control,16,16,23.438990365686813,30.005793588138538
C1664,control,17,17,21.561601769363115,29.7618712920756
C1664,control,18,18,23.188664454290873,25.773030384342135
C1664,control,19,19,18.476752190765204,24.430015040851437
C1664,control,20,20,16.964472483962215,23.275170828981576
C1664,control,21,21,15.878690355540789,26.031814031803556
C1664,control,22,22,11.979939695854807,24.44638169506211
C1664,control,23,23,4.231198958035947,26.03157692966261
C1664,control,24,24,5.753339136294005,25.107502902089937
C1664,control,25,25,7.940273005630968,26.473226705101176
C1664,control,26,26,4.653098972848987,27.114662404254382
C1664,control,27,27,6.081303568878802,25.637450530486973
C1664,control,28,28,6.916264785198569,30.750136059165143
C1664,control,29,29,8.97932807709274,33.119770031555554
C1665,control,0,0,184.21580080706056,74.17635484894507
C1665,control,1,1,187.05468493922277,77.81862791156108
C1665,control,2,2,183.08760005233881,72.81240818062916
C1665,control,3,3,178.3508155360894,72.61970837838638
C1665,control,4,4,175.44821890444538,74.39647232871357
C1665,control,5,5,178.9574738849289,75.1666933416271
C1665,control,6,6,180.2692917190147,72.11060878813439
C1665,control,7,7,179.0800866366329,76.32228095313714
C1665,control,8,8,174.90068360646836,74.0161762236933
C1665,control,9,9,174.70896479122683,71.55718673724965
C1665,control,10,10,171.30869009809965,73.32544237972483
C1665,control,11,11,169.4416536442857,70.02197390473523
C1665,control,12,12,165.62932229895887,72.38582246679245
C1665,control,13,13,166.7253520334197,69.1342751908806
C1665,control,14,14,161.446959010534,62.32508276261221
C1665,control,15,15,162.062957567796,64.8321660364531
C1665,control,16,16,159.52355930063658,64.26907101125249
C1665,control,17,17,161.06061899491542,66.459252784217
C1665,control,18,18,153.7736059695394,70.15781800517111
C1665,control,19,19,156.55049261082732,67.6735145536731
C1665,control,20,20,152.85219081501555,66.6341897850148
C1665,control,21,21,151.21150752486625,65.61702551181641
C1665,control,22,22,153.14751286269896,68.7858076838708
C1665,control,23,23,146.94482925497329,65.99062855953528
C1665,control,24,24,151.73944359361428,69.93330485664073
C1665,control,25,25,152.96721656493187,68.5859894728852
C1665,control,26,26,149.2187169480611,69.08826031325793
C1665,control,27,27,147.93019731478412,68.78070657880382
C1665,control,28,28,148.10365630356395,69.29611807587972
C1665,control,29,29,148.1375325286784,65.7770517919927
C1666,control,0,0,58.28799276346339,36.267224034656095
C1666,control,1,1,57.756191248734396,39.644304161630835
C1666,control,2,2,61.36693423035734,39.76890435946767
C1666,control,3,3,65.17836736803645,39.15667910728041
C1666,control,4,4,65.69271652383794,37.2886420978402
C1666,control,5,5,65.71614929099262,42.72956369220471
C1666,control,6,6,67.54936942580356,40.80476496452877
C1666,control,7,7,70.49228575825019,39.6154542679413
C1666,control,8,8,71.892830367899,37.61414070640544
C1666,control,9,9,77.65591316124807,38.4050740817691
C1666,control,10,10,80.75395215963931,43.14317682461322
C1666,control,11,11,81.3950821718805,47.18010892892271
C1666,control,12,12,75.81418693080995,51.08071763054074
C1666,control,13,13,74.87097032046678,51.65788589617789
C1666,control,14,14,76.62022076561793,49.01340841070678
C1666,control,15,15,75.39395712162907,47.329030761781794
C1666,control,16,16,76.90720663241953,43.818963049611355
C1666,control,17,17,73.73227046992959,46.32494449116937
C1666,control,18,18,73.50504985819981,43.193121360647936
C1666,control,19,19,73.50161372807867,44.78382653935239
C1666,control,20,20,73.88930188878426,45.303541424364
C1666,control,21,21,73.29691148272715,46.86176516551411
C1666,control,22,22,73.32787211086267,48.95754423660107
C1666,control,23,23,71.97668443451555,48.02982393698262
C1666,control,24,24,73.15344892545747,47.4165734996662
C1666,control,25,25,73.41328652367872,47.65611444050263
C1666,control,26,26,76.16952875459278,46.010454060171696
C1666,control,27,27,81.23167624699342,43.34901100440446
C1666,control,28,28,84.39958203985535,42.85424506702101
C1666,control,29,29,83.97307234834123,41.88095712794552
C1667,control,0,0,191.84966634279007,110.22451135664417
C1667,control,1,1,192.2502398594643,113.47557666172057
C1667,control,2,2,191.24237872602336,114.11307581340739
C1667,control,3,3,188.83346387979773,114.47411453379056
C1667,control,4,4,189.1906529073906,116.66342924767052
C1667,control,5,5,193.3913803498928,119.46674826060578
C1667,control,6,6,196.1632267282023,122.18058447103844
C1667,control,7,7,195.81397929458845,123.43270958026757
C1667,control,8,8,199.0789153779518,125.56894063767443
C1667,control,9,9,198.40397498867247,120.88842305484421
C1667,control,10,10,199.34135683750787,118.53787120094124
C1667,control,11,11,199.53421446743022,120.09361123448443
C1667,control,12,12,199.93694833788288,115.57331596121765
C1667,control,13,13,195.3820157233964,118.22299026552136
C1667,control,14,14,197.48747801714333,118.43336887840282
C1667,control,15,15,196.42866094399412,110.03224750809585
C1667,control,16,16,194.30054218229697,113.32315200633829
C1667,control,17,17,195.76155512793224,110.48674977738914
C1667,control,18,18,188.65912302125065,114.51294938338587
C1667,control,19,19,187.94609445798696,116.82990400220076
C1667,control,20,20,187.48147665204098,117.97992391900543
C1667,control,21,21,189.11173990073326,116.48698326440265
C1667,control,22,22,191.5477627767536,117.65974079159919
C1667,control,23,23,191.164902148342,112.02941614412325
C1667,control,24,24,189.99633567781714,112.07525511236744
C1667,control,25,25,184.73317839351225,114.20368124654932
C1667,control,26,26,181.91924785135396,112.59279818058776
C1667,control,27,27,181.03055441271786,111.57071726953872
C1667,control,28,28,177.72693257687024,113.18547923343192
C1667,control,29,29,177.9092340591029,110.38539133101015
C1668,control,0,0,107.94025361035413,66.728523134869
C1668,control,1,1,108.23222978598865,70.28516581701341
C1668,control,2,2,110.66994126077412,69.27591426223827
C1668,control,3,3,109.5679025859783,67.85220148689167
C1668,control,4,4,117.51151643452438,66.69722999507546
C1668,control,5,5,118.8466849366956,65.83147742809001
C1668,control,6,6,119.87005676200367,65.47036543877378
C1668,control,7,7,123.8271110666743,61.66916221539436
C1668,control,8,8,118.55187224222888,64.19866966803588
C1668,control,9,9,119.16956838255602,60.51016571527853
C1668,control,10,10,116.72119048995434,58.89878437558475
C1668,control,11,11,113.39242178157416,57.14453015002077
C1668,control,12,12,118.06432964710858,53.15653048818806
C1668,control,13,13,117.88207958876457,51.644402856046284
C1668,control,14,14,118.83307383858649,52.548725119457956
C1668,control,15,15,118.17761097917274,57.217672052633766
C1668,control,16,16,114.74767887495523,58.67377706169298
C1668,control,17,17,120.07380979589611,56.23583667501821
C1668,control,18,18,118.07055390082085,56.44307283559321
C1668,control,19,19,118.73913392249395,57.53138216712961
C1668,control,20,20,122.92213969381558,58.97257033732363
C1668,control,21,21,119.84811466091507,56.40721401270768
C1668,control,22,22,121.37323547506978,53.20701144553024
C1668,control,23,23,121.64693230751476,48.43999264031244
C1668,control,24,24,121.02436123716464,50.784685314011575
C1668,control,25,25,116.37270066592673,51.47130216801105
C1668,control,26,26,114.50183402523123,53.79790800173252
C1668,control,27,27,116.28554448761732,56.88641828622309
C1668,control,28,28,114.27291171788923,64.15771206740513
C1668,control,29,29,113.56251088016285,64.86370582031391
C1669,control,0,0,188.84075169856325,124.22180251987088
C1669,control,1,1,189.2059590039189,126.15771475675902
C1669,control,2,2,188.5673724389386,126.9141430538631
C1669,control,3,3,190.1326224672231,126.02823413099112
C1669,control,4,4,189.49763449353847,121.1941997949487
C1669,control,5,5,187.55839177421524,118.47431988634901
C1669,control,6,6,185.36136278417908,115.87080453981623
C1669,control,7,7,186.81529970457302,123.49376314907298
C1669,control,8,8,186.61635377502492,129.79408636300326
C1669,control,9,9,188.85339469252543,129.22579294948144
C1669,control,10,10,185.47182325206805,130.716723726571
C1669,control,11,11,185.4001149824585,132.23614928882245
C1669,control,12,12,183.7845372988392,130.45579294083936
C1669,control,13,13,179.20596441786725,122.06221978117065
C1669,control,14,14,179.54286235209665,122.40344320799898
C1669,control,15,15,179.0996972868387,118.89890531802226
C1669,control,16,16,179.22368184269942,117.71527434620566
C1669,control,17,17,177.88655289992013,117.70418827609011
C1669,control,18,18,179.77908640967695,119.0709023461258
C1669,control,19,19,180.4395888426647,117.24118328259236
C1669,control,20,20,181.17809676667733,115.16437156509954
C1669,control,21,21,180.48822113819168,118.3100616736399
C1669,control,22,22,177.30136399581716,116.93254470995832
C1669,control,23,23,178.19470246431604,118.95075960611388
C1669,control,24,24,178.22847951348965,114.73218113620439
C1669,control,25,25,183.93115717252428,113.5605908097348
C1669,control,26,26,186.1447783764099,111.99427792503514
C1669,control,27,27,186.21936423472636,112.21028469618705
C1669,control,28,28,187.72871484791347,110.43491978364655
C1669,control,29,29,189.66663705006602,108.5308776035287
C1670,control,0,0,163.80535909262827,147.8737280891628
C1670,control,1,1,159.4283599446976,147.85858853703482
C1670,control,2,2,157.34517926501684,147.05436511655682
C1670,control,3,3,158.79728682181442,146.06440450686043
C1670,control,4,4,154.51664617341066,150.26451589407327
C1670,control,5,5,153.0756580501844,151.23499732767613
C1670,control,6,6,158.34995219320228,148.86960152450206
C1670,control,7,7,160.61267830823311,154.0916424064711
C1670,control,8,8,157.54591858564874,157.86272697227125
C1670,control,9,9,155.92913734664614,160.55598389269485
C1670,control,10,10,152.6542554136455,153.83436935075287
C1670,control,11,11,155.0709764872215,150.8731176218424
C1670,control,12,12,150.95224846684823,147.5085879811164
C1670,control,13,13,149.65325997457327,152.5087300101133
C1670,control,14,14,152.86887130818317,154.99752348011478
C1670,control,15,15,154.00203138122546,156.0150607918984
C1670,control,16,16,157.8174137105302,157.81472507452767
C1670,control,17,17,157.24914606472635,156.99066921096446
C1670,control,18,18,155.29290604558568,155.44249820052954
C1670,control,19,19,152.44623204740708,156.25782576200757
C1670,control,20,20,152.96372056600606,154.6973262429167
C1670,control,21,21,156.5206217940315,157.41455257023773
C1670,control,22,22,154.82112034565642,153.6666134065629
C1670,control,23,23,160.5216171186523,152.72792210446434
C1670,control,24,24,154.58848829163978,150.04235880883598
C1670,control,25,25,159.671021057241,151.17995812106136
C1670,control,26,26,161.64115834282092,149.02497696547425
C1670,control,27,27,162.45714567240978,149.85919315785338
C1670,control,28,28,156.0625466708908,146.56832531186836
C1670,control,29,29,153.34908946346468,151.15052734913425
C1671,control,0,0,119.6750004610767,66.37379510632921
C1671,control,1,1,121.78721213339526,64.43844628220418
C1671,control,2,2,122.11985045930297,65.65604900202517
C1671,control,3,3,124.42798533093581,65.37047705053028
C1671,control,4,4,128.4186791563193,68.09731134547891
C1671,control,5,5,127.15153724594906,73.791618000619
C1671,control,6,6,131.96172361996327,72.21132742630469
C1671,control,7,7,132.9326498557729,74.47721170306215
C1671,control,8,8,136.2717346003618,71.21955598293259
C1671,control,9,9,136.3793432583346,76.41659380206784
C1671,control,10,10,139.9811402279651,75.05869546153073
C1671,control,11,11,138.7442575493577,76.58015622778606
C1671,control,12,12,143.5558922594124,78.10771254993222
C1671,control,13,13,146.36707160659677,79.40507996706057
C1671,control,14,14,141.8716417021038,78.30354842202868
C1671,control,15,15,145.9742025436305,77.81606624965876
C1671,control,16,16,150.45232055577398,76.02734163640042
C1671,control,17,17,147.59949750674218,75.44063199942838
C1671,control,18,18,148.24347584857793,74.12425888083625
C1671,control,19,19,152.77923122109775,77.7806205810288
C1671,control,20,20,149.94444514176143,76.46414383618685
C1671,control,21,21,149.3612543966697,75.87973962826281
C1671,control,22,22,151.89903262243985,76.12205762069122
C1671,control,23,23,145.67217964970018,80.02414393536412
C1671,control,24,24,143.4108297362459,84.72135427035481
C1671,control,25,25,140.09352577711468,89.07891677707646
C1671,control,26,26,138.5829897275261,93.7989322582532
C1671,control,27,27,136.27273918127088,91.84684669077807
C1671,control,28,28,141.7175315661397,91.3124184556581
C1671,control,29,29,140.7864227552733,92.29199554727792
C1672,control,0,0,5.366705851642228,170.89971348947438
C1672,control,1,1,6.19837420983959,168.74908734119782
C1672,control,2,2,5.4862626418529725,166.98202018994695
C1672,control,3,3,9.191882102706227,163.58838467101143
C1672,control,4,4,11.656453132729443,162.91136707882708
C1672,control,5,5,12.939569971095386,160.49035170138
C1672,control,6,6,15.431531402950135,159.84494107765664
C1672,control,7,7,19.720509709508942,161.63668491337117
C1672,control,8,8,21.050504438036793,156.5926726157307
C1672,control,9,9,14.559555145913393,156.52298238651983
C1672,control,10,10,12.917997594071707,156.05656217142194
C1672,control,11,11,15.02516356188772,154.16598871125495
C1672,control,12,12,14.491626048818882,146.9888680177644
C1672,control,13,13,11.171999636542088,145.49874659396656
C1672,control,14,14,12.176731464520309,144.75227953511413
C1672,control,15,15,14.62366590970154,143.47318562306828
C1672,control,16,16,19.034624677184922,141.66875256740985
C1672,control,17,17,22.175913902124336,137.34608428635354
C1672,control,18,18,25.64477057821854,136.6992099977536
C1672,control,19,19,26.399816481269912,134.61659452722776
C1672,control,20,20,21.717026948530584,134.2519345595558
C1672,control,21,21,17.13162256596949,130.86115438143904
C1672,control,22,22,17.309675812918687,131.66301775438316
C1672,control,23,23,21.286266682493686,129.9307383131617
C1672,control,24,24,23.382052057215564,124.16299444501577
C1672,control,25,25,29.17954046463882,127.021194522758
C1672,control,26,26,27.668127765005533,122.67242092623742
C1672,control,27,27,26.62643733182001,123.28239392420288
C1672,control,28,28,27.92424723950171,127.98950117251911
C1672,control,29,29,26.7891868262549,129.9891665211843
C1673,control,0,0,54.28646568334945,118.71789390278052
C1673,control,1,1,58.83854585554698,120.76377016333157
C1673,control,2,2,56.40116393785555,123.08196469635838
C1673,control,3,3,49.6853295994962,123.76997386391561
C1673,control,4,4,47.81242145129445,125.89757725654177
C1673,control,5,5,45.38967422890395,128.38729609041698
C1673,control,6,6,45.76641451031733,127.43571688215255
C1673,control,7,7,51.70729681099495,124.97050355582421
C1673,control,8,8,50.799286922703054,126.0083533160876
C1673,control,9,9,47.232256892973865,122.47496788665376
C1673,control,10,10,45.1749706015797,124.15371458151408
C1673,control,11,11,44.625391518536844,126.1718272128274
C1673,control,12,12,41.50824023274409,127.35346369889217
C1673,control,13,13,44.80452365259054,126.82252892978666
C1673,control,14,14,40.79395597596591,128.06418983487563
C1673,control,15,15,37.9078722398157,127.64314483282827
C1673,control,16,16,36.2035969951707,126.41997943726321
C1673,control,17,17,36.0438012240178,123.82648156982408
C1673,control,18,18,34.26485894446934,121.29815481511382
C1673,control,19,19,40.557868093803066,122.34394144108389
C1673,control,20,20,44.52183667941342,123.06772470824951
C1673,control,21,21,42.8867964887082,116.71077858025936
C1673,control,22,22,46.55342476861648,114.65338322583318
C1673,control,23,23,51.17614117661153,116.38532416426136
C1673,control,24,24,46.75257597612037,110.29466760520219
C1673,control,25,25,42.87597167452129,107.19521863430691
C1673,control,26,26,43.343060310801974,103.7774563478173
C1673,control,27,27,45.295602459296774,99.34744013737478
C1673,control,28,28,49.36224853769366,101.05141722529928
C1673,control,29,29,48.70314800928391,102.67831674693122
C1674,control,0,0,114.63148032537443,81.8931307813803
C1674,control,1,1,112.00656260962218,82.15859002282112
C1674,control,2,2,113.79636024158933,85.82188942145814
C1674,control,3,3,110.69236971127656,85.40081689045822
C1674,control,4,4,111.54555414866353,83.62308712637751
C1674,control,5,5,109.98826692687078,81.42066417958821
C1674,control,6,6,106.54308797956666,82.43020427990268
C1674,control,7,7,105.43210854403186,80.35955034449171
C1674,control,8,8,108.75853168846825,75.32339710604397
C1674,control,9,9,104.05063656155231,70.01499422643612
C1674,control,10,10,104.30029642312307,70.16422907572986
C1674,control,11,11,103.87932292892616,70.01463656658721
C1674,control,12,12,101.27489595244255,67.9920096527217
C1674,control,13,13,100.47662763298541,68.59737103922546
C1674,control,14,14,98.48874986996017,69.38802266913477
C1674,control,15,15,99.85335525194328,70.05874374347982
C1674,control,16,16,101.14747008384548,65.67313181313853
C1674,control,17,17,100.4845839007539,65.35899059909505
C1674,control,18,18,102.38258174350486,63.44149129827661
C1674,control,19,19,105.34356401260025,64.59110868057093
C1674,control,20,20,104.71430443515916,66.06650624971998
C1674,control,21,21,106.94125882259507,70.19286390565885
C1674,control,22,22,102.96561787802139,69.42969328747719
C1674,control,23,23,105.50489444439997,67.87598880090168
C1674,control,24,24,103.25084427918928,68.60757623552483
C1674,control,25,25,103.33873003802026,70.36669369849434
C1674,control,26,26,100.96420268672261,67.8222469749386
C1674,control,27,27,103.8167763930996,64.9319293142772
C1674,control,28,28,99.12112434640613,68.14348884894493
C1674,control,29,29,95.88538477723672,67.54110481354584
C1675,control,0,0,134.85535467410918,29.454364277534452
C1675,control,1,1,135.0214777284638,28.705430432436835
C1675,control,2,2,136.25767710794744,27.635322778596333
C1675,control,3,3,136.5587934956861,27.360569351230193
C1675,control,4,4,136.5051247239672,30.07288423840551
C1675,control,5,5,133.37429825587242,28.101288637032415
C1675,control,6,6,137.00835007078243,27.719066633635503
C1675,control,7,7,139.40643227873812,31.661498450039353
C1675,control,8,8,142.91018862546292,32.08177436173977
C1675,control,9,9,143.7841720494933,30.092359927606964
C1675,control,10,10,145.5687253537265,35.034423449131
C1675,control,11,11,149.20134809685206,33.993909279937846
C1675,control,12,12,151.83661090563152,29.646878597823225
C1675,control,13,13,153.93425372075473,23.46601986921139
C1675,control,14,14,154.85073467772742,21.280656859791776
C1675,control,15,15,155.56056917079533,20.344172294505775
C1675,control,16,16,156.221633675852,19.85256620511091
C1675,control,17,17,154.60870546657648,20.835665095728913
C1675,control,18,18,160.4249010145769,18.05390101547959
C1675,control,19,19,160.07116922209167,18.84607419643535
C1675,control,20,20,161.26209247472434,17.992309494830142
C1675,control,21,21,158.75989897889457,15.462864224731414
C1675,control,22,22,158.1034894311827,16.486697040444913
C1675,control,23,23,151.76192876049592,13.15044893183223
C1675,control,24,24,153.7718647568573,8.659541022297159
C1675,control,25,25,150.94778375057393,6.963609748165052
C1675,control,26,26,151.8525344994013,8.910834498819842
C1675,control,27,27,154.62841879934163,7.350668517625632
C1675,control,28,28,155.27761423017273,7.616545064204813
C1675,control,29,29,153.37952295388237,2.6631214215738295
C1676,control,0,0,36.51672188875601,101.34360218332104
C1676,control,1,1,33.4972540353614,103.83779788920845
C1676,control,2,2,32.16565001231502,108.78300933318623
C1676,control,3,3,31.9070691162367,109.6898367815681
C1676,control,4,4,31.045088667013964,114.69610462975226
C1676,control,5,5,31.339354589019358,115.94838542966941
C1676,control,6,6,30.526771248870876,112.94580965188777
C1676,control,7,7,26.26147061040281,111.53882768055654
C1676,control,8,8,29.351187748656365,111.67420980932826
C1676,control,9,9,35.68816759894539,110.89553607353913
C1676,control,10,10,36.5536271068656,115.45120503174476
C1676,control,11,11,34.32214834553526,121.2065874054692
C1676,control,12,12,32.521059957627116,122.49617422759802
C1676,control,13,13,28.348728371846263,123.49388998614691
C1676,control,14,14,31.894587504055643,123.501412426319
C1676,control,15,15,34.88361468627581,120.8648957452637
C1676,control,16,16,35.20181100946207,121.26966139879838
C1676,control,17,17,36.3528912119833,118.98793448871419
C1676,control,18,18,37.369990088086986,123.26479674429993
C1676,control,19,19,40.7488192210031,125.14030125574727
C1676,control,20,20,33.47022011189915,120.53445927341656
C1676,control,21,21,31.16348252467281,117.47501121405256
C1676,control,22,22,28.551429211328188,114.70229042842507
C1676,control,23,23,29.35138371683644,117.91685453747672
C1676,control,24,24,29.414937121392917,120.06165707643702
C1676,control,25,25,33.59584945399625,115.36298371864662
C1676,control,26,26,33.268352346928026,113.95491993426658
C1676,control,27,27,35.710807316629044,109.04318686603361
C1676,control,28,28,36.52871859232416,105.93178540361166
C1676,control,29,29,39.1504087417271,106.91111664336765
C1677,control,0,0,21.53791040766024,8.31864612026707
C1677,control,1,1,20.081878932494334,4.903930015842594
C1677,control,2,2,23.854758909235127,6.682848025673463
C1677,control,3,3,28.452376893292296,4.144272592599513
C1677,control,4,4,32.08308563829765,3.752110748252268
C1677,control,5,5,34.06496994469591,0.860337884511051
C1677,control,6,6,35.85514180643746,2.3814722737217835
C1677,control,7,7,38.595231470770116,3.8020330901557173
C1677,control,8,8,39.459305776754185,2.727155699357834
C1677,control,9,9,44.27563932181289,2.25052934851794
